SIG,MRK,TRC,FREQ,PEAK AMPL,QPD AMPL,EAVG AMPL,PEAK LL1 DELTA,QPD LL4 DELTA,EAVG LL5 DELTA,COMPOSITE AMPCOR,RBW,RBW TYPE,TIMESTAMP,COMMENT,USE ANTENNA UNIT
344,False,1,194500000,27.5716397406258,27.2466885687508,26.5554654242196,---,-23.845904027202,-14.5371271717332,0,9000,CISPR,2018/11/29 20:22:17,,False
345,False,1,194900000,27.3090130926766,26.9214474798836,26.2215115667977,---,-24.185959930884,-14.8858958439699,0,9000,CISPR,2018/11/29 20:22:19,,False
346,False,1,195300000,26.8951642157235,26.5808941961922,25.8942563177743,---,-24.5413280293902,-15.2279659078082,0,9000,CISPR,2018/11/29 20:22:21,,False
347,False,1,195500000,26.7304150702157,26.4378811957039,25.7549130560555,---,-24.6917484372859,-15.3747165769343,0,9000,CISPR,2018/11/29 20:22:24,,False
348,False,1,195900000,26.5695721747078,26.1434018255868,25.4881589056649,---,-25.0010426222179,-15.6562855421398,0,9000,CISPR,2018/11/29 20:22:26,,False
349,False,1,196200000,26.2628247381844,25.9285275580086,25.2830502630868,---,-25.2270280009071,-15.872505295829,0,9000,CISPR,2018/11/29 20:22:28,,False
350,False,1,196500000,26.2134472967782,25.8686520697274,25.2316128851571,---,-25.2980146002995,-15.9350537848698,0,9000,CISPR,2018/11/29 20:22:30,,False
351,False,1,196900000,26.1776654364266,25.7906872870125,25.1333081366219,---,-25.3907941978291,-16.0481733482198,0,9000,CISPR,2018/11/29 20:22:33,,False
352,False,1,197100000,26.0783383490243,25.7640149237313,25.1077344061532,---,-25.4248739685178,-16.0811544860959,0,9000,CISPR,2018/11/29 20:22:35,,False
353,False,1,197300000,26.175315582911,25.7489697577157,25.1059414984383,---,-25.4473265419408,-16.0903548012182,0,9000,CISPR,2018/11/29 20:22:37,,False
354,False,1,197700000,26.2543942572274,25.8142773749032,25.1628110052743,---,-25.3968337395681,-16.048300109197,0,9000,CISPR,2018/11/29 20:22:40,,False
355,False,1,197900000,26.2088772894539,25.8595730902352,25.2163388373055,---,-25.3589454316435,-16.0021796845732,0,9000,CISPR,2018/11/29 20:22:42,,False
356,False,1,198600000,26.4334256292977,26.1326520086922,25.4578396917977,---,-25.1117924391124,-15.7866047560069,0,9000,CISPR,2018/11/29 20:22:44,,False
357,False,1,199200000,27.0122601629891,26.5971600653328,25.8774716498055,---,-24.669506604694,-15.3891950202214,0,9000,CISPR,2018/11/29 20:22:47,,False
358,False,1,199800000,27.327918732325,26.9942319037118,26.2670209051766,---,-24.2946569885373,-15.0218679870725,0,9000,CISPR,2018/11/29 20:22:49,,False
359,False,1,200000000,27.4438016058602,27.0856625677743,26.369163239161,---,-24.2106337318822,-14.9271330604955,0,9000,CISPR,2018/11/29 20:22:51,,False
360,False,1,200300000,27.6531216742196,27.3365704657235,26.6052243353524,---,-23.9708369450441,-14.7021830754152,0,9000,CISPR,2018/11/29 20:22:53,,False
361,False,1,200800000,27.7528760077157,27.4281994940438,26.7015835882821,---,-23.8977264352423,-14.6243423410041,0,9000,CISPR,2018/11/29 20:22:56,,False
362,False,1,201300000,27.8802716375985,27.5716549994149,26.8431927801766,---,-23.7727894483898,-14.501251667628,0,9000,CISPR,2018/11/29 20:22:58,,False
363,False,1,201500000,27.9321133734383,27.5800091864266,26.8593518377938,---,-23.7718426687854,-14.4925000174183,0,9000,CISPR,2018/11/29 20:23:00,,False
364,False,1,201900000,27.8307721258797,27.5185391546883,26.7865979315438,---,-23.8481275153385,-14.5800687384831,0,9000,CISPR,2018/11/29 20:23:03,,False
365,False,1,202200000,27.7260586859383,27.3746869208016,26.6376797796883,---,-24.0030908603364,-14.7400980014497,0,9000,CISPR,2018/11/29 20:23:05,,False
366,False,1,202800000,27.4701153875985,27.1379468084969,26.3893353583016,---,-24.2620531948633,-15.0106646450586,0,9000,CISPR,2018/11/29 20:23:07,,False
367,False,1,203100000,27.3930432440438,27.0841824652352,26.3446194769539,---,-24.3269286492361,-15.0664916375174,0,9000,CISPR,2018/11/29 20:23:10,,False
368,False,1,203400000,27.172027313868,26.8357998968758,26.090484345118,---,-24.5864223287066,-15.3317378804644,0,9000,CISPR,2018/11/29 20:23:12,,False
369,False,1,203800000,26.9413296820321,26.6406933905282,25.9000775458016,---,-24.7963436498691,-15.5369594945956,0,9000,CISPR,2018/11/29 20:23:14,,False
370,False,1,205100000,26.2614285589852,25.9549557806649,25.2555157782235,---,-25.5302294078805,-16.2296694103219,0,9000,CISPR,2018/11/29 20:23:16,,False
371,False,1,205500000,26.1361767889657,25.7471005560555,25.0556561590828,---,-25.7528994473047,-16.4443438442773,0,9000,CISPR,2018/11/29 20:23:19,,False
372,False,1,205800000,25.8994900824227,25.5032193304696,24.8120267035164,---,-26.0078917840017,-16.6990844109549,0,9000,CISPR,2018/11/29 20:23:21,,False
373,False,1,206300000,25.7202298285164,25.3565594793953,24.681792938868,---,-26.1730701535945,-16.8478366941218,0,9000,CISPR,2018/11/29 20:23:23,,False
374,False,1,206600000,25.5097348333993,25.1364438177743,24.4501797796883,---,-26.4042969263267,-17.0905609644126,0,9000,CISPR,2018/11/29 20:23:26,,False
375,False,1,206900000,25.4853665472664,25.0921857000985,24.4186322333016,---,-26.4596661551136,-17.1332196219104,0,9000,CISPR,2018/11/29 20:23:28,,False
376,False,1,207200000,25.2298123480477,24.8754422308602,24.1884915472664,---,-26.687520735463,-17.3744714190567,0,9000,CISPR,2018/11/29 20:23:30,,False
377,False,1,207500000,25.2868802191414,24.8811566473641,24.1959607245125,---,-26.6929174300702,-17.3781133529217,0,9000,CISPR,2018/11/29 20:23:33,,False
378,False,1,207700000,25.1974560858407,24.8145291449227,24.115142548243,---,-26.766952339919,-17.4663389365987,0,9000,CISPR,2018/11/29 20:23:35,,False
379,False,1,208000000,25.1672970892586,24.7567059637703,24.0606534125008,---,-26.8358866321824,-17.531939183452,0,9000,CISPR,2018/11/29 20:23:37,,False
380,False,1,208400000,24.9404904486336,24.4985348822274,23.793235504786,---,-27.1088725285402,-17.8141719059816,0,9000,CISPR,2018/11/29 20:23:39,,False
381,False,1,208700000,24.9946744085946,24.5642621161141,23.8492505194344,---,-27.0542564057646,-17.7692680024443,0,9000,CISPR,2018/11/29 20:23:42,,False
382,False,1,209100000,24.8813016058602,24.4872281195321,23.7745968939461,---,-27.1461052171615,-17.8587364427474,0,9000,CISPR,2018/11/29 20:23:44,,False
383,False,1,209500000,24.9627835394539,24.4580762030282,23.7443005682625,---,-27.1900719484802,-17.9038475832458,0,9000,CISPR,2018/11/29 20:23:46,,False
384,False,1,210000000,24.7618405462899,24.3054120184578,23.5618817450203,---,-27.361254651569,-18.1047849250065,0,9000,CISPR,2018/11/29 20:23:49,,False
385,False,1,210500000,25.0102231146493,24.590614044825,23.8602521063485,---,-27.0945711437203,-17.8249330821969,0,9000,CISPR,2018/11/29 20:23:51,,False
386,False,1,210700000,25.1520383001961,24.6371457220711,23.910423004786,---,-27.0554468738817,-17.7821695911668,0,9000,CISPR,2018/11/29 20:23:53,,False
387,False,1,211300000,25.1960599066414,24.8021771551766,24.0646512152352,---,-26.9126376629984,-17.6501636029398,0,9000,CISPR,2018/11/29 20:23:56,,False
388,False,1,211900000,25.3464047552743,24.9670407416024,24.2241971136727,---,-26.7699962987949,-17.5128399267245,0,9000,CISPR,2018/11/29 20:23:58,,False
389,False,1,212200000,25.383208954493,24.9405743719735,24.2079770208993,---,-26.8075737795349,-17.5401711306091,0,9000,CISPR,2018/11/29 20:24:00,,False
390,False,1,212500000,25.4578168036141,25.1080853583016,24.3569714667,---,-26.6511739043179,-17.4022877959194,0,9000,CISPR,2018/11/29 20:24:03,,False
391,False,1,212800000,25.4044720770516,25.0640866400399,24.3377148749032,---,-26.7062837336907,-17.4326554988274,0,9000,CISPR,2018/11/29 20:24:05,,False
392,False,1,213200000,25.5204312445321,25.1591336371102,24.4230267645516,---,-26.6260515514352,-17.3621584239938,0,9000,CISPR,2018/11/29 20:24:07,,False
393,False,1,213500000,25.618316376368,25.2712094427743,24.5269620062508,---,-26.5250868568822,-17.2693342934057,0,9000,CISPR,2018/11/29 20:24:09,,False
394,False,1,213700000,25.6181332708993,25.2647854925789,24.5178906561532,---,-26.538918214485,-17.2858130509107,0,9000,CISPR,2018/11/29 20:24:12,,False
395,False,1,213900000,25.6673962713875,25.2520138861336,24.5008084417977,---,-26.5590972283377,-17.3103026726736,0,9000,CISPR,2018/11/29 20:24:14,,False
396,False,1,214200000,25.5646206976571,25.1589123846688,24.4202420355477,---,-26.6633098409136,-17.4019801900347,0,9000,CISPR,2018/11/29 20:24:16,,False
397,False,1,214600000,25.4842984320321,25.131629669825,24.3987271429696,---,-26.7054073705722,-17.4383098974277,0,9000,CISPR,2018/11/29 20:24:19,,False
398,False,1,215000000,25.6671597601571,25.2587964178719,24.5213467718758,---,-26.5930554373401,-17.3305050833362,0,9000,CISPR,2018/11/29 20:24:21,,False
399,False,1,215300000,25.6487271429696,25.281158173243,24.542144501368,---,-26.5818047930801,-17.3208184649552,0,9000,CISPR,2018/11/29 20:24:23,,False
400,False,1,215600000,25.5895840765633,25.2006680609383,24.4767224432625,---,-26.6734060164959,-17.3973516341717,0,9000,CISPR,2018/11/29 20:24:26,,False
401,False,1,215900000,25.8503338934578,25.319732391993,24.5760266424813,---,-26.5654527965524,-17.3091585460641,0,9000,CISPR,2018/11/29 20:24:28,,False
402,False,1,216300000,25.7685696722664,25.3256756903328,24.5870282293953,---,-26.5743243130273,-17.3129717739648,0,9000,CISPR,2018/11/29 20:24:30,,False
403,False,1,216800000,25.6045682074227,25.2281415106453,24.5130993963875,---,-26.6903770112334,-17.4054191254912,0,9000,CISPR,2018/11/29 20:24:32,,False
404,False,1,217200000,25.6304165960946,25.2807309271493,24.5550458075203,---,-26.6526024095443,-17.3782875291732,0,9000,CISPR,2018/11/29 20:24:35,,False
405,False,1,217500000,25.76175662295,25.4029080511727,24.6626507879891,---,-26.5415363966319,-17.2817936598155,0,9000,CISPR,2018/11/29 20:24:37,,False
406,False,1,217700000,25.7499692083993,25.4258420111336,24.6762539984383,---,-26.5260098440784,-17.2755978567737,0,9000,CISPR,2018/11/29 20:24:39,,False
407,False,1,218400000,25.7675778509774,25.4146954657235,24.6796109320321,---,-26.5630823154145,-17.2981668491059,0,9000,CISPR,2018/11/29 20:24:42,,False
408,False,1,218700000,25.9498211981453,25.5615918280282,24.818641388575,---,-26.4272970642209,-17.170247503674,0,9000,CISPR,2018/11/29 20:24:44,,False
409,False,1,219100000,26.016395294825,25.5793606878914,24.8460080267586,---,-26.4243430191725,-17.1576956803053,0,9000,CISPR,2018/11/29 20:24:46,,False
410,False,1,219500000,25.9724652411141,25.6053540350594,24.8696210028328,---,-26.4131644868193,-17.1488975190459,0,9000,CISPR,2018/11/29 20:24:49,,False
411,False,1,219900000,26.1248318792977,25.6100384833016,24.8771664740243,---,-26.4232948533919,-17.1561668626693,0,9000,CISPR,2018/11/29 20:24:51,,False
412,False,1,220200000,25.9057614447274,25.5377728583016,24.8044507147469,---,-26.506671589503,-17.2399937330577,0,9000,CISPR,2018/11/29 20:24:53,,False
413,False,1,220400000,25.8663556219735,25.52249881045,24.7992169500985,---,-26.529353044762,-17.2526349051136,0,9000,CISPR,2018/11/29 20:24:55,,False
414,False,1,220700000,25.9788128973641,25.5748974920907,24.8574063421883,---,-26.4880654742325,-17.2055566241348,0,9000,CISPR,2018/11/29 20:24:58,,False
415,False,1,221000000,26.0171200873055,25.5714642645516,24.8349530340828,---,-26.5026098128827,-17.2391210433514,0,9000,CISPR,2018/11/29 20:25:00,,False
416,False,1,221200000,25.9122769476571,25.4704587103524,24.7412945868172,---,-26.6110227744893,-17.3401868980244,0,9000,CISPR,2018/11/29 20:25:02,,False
417,False,1,221400000,25.8307034613289,25.4757992865243,24.7433392645516,---,-26.6130896057248,-17.3455496276975,0,9000,CISPR,2018/11/29 20:25:05,,False
418,False,1,222000000,25.9443661810555,25.5775601507821,24.8526150824227,---,-26.5335509636892,-17.2584960320486,0,9000,CISPR,2018/11/29 20:25:07,,False
419,False,1,222200000,25.9147488714852,25.5391537787118,24.811675751368,---,-26.579364743167,-17.3068427705107,0,9000,CISPR,2018/11/29 20:25:09,,False
420,False,1,222400000,25.8953091742196,25.5232846380868,24.7879178167977,---,-26.6026412911994,-17.3380081124884,0,9000,CISPR,2018/11/29 20:25:12,,False
421,False,1,222600000,25.9907528998055,25.5473935248055,24.8128735663094,---,-26.585939811888,-17.3204597703841,0,9000,CISPR,2018/11/29 20:25:14,,False
422,False,1,222800000,25.985862457911,25.6205823065438,24.8822705389657,---,-26.5201584375571,-17.2584702051353,0,9000,CISPR,2018/11/29 20:25:16,,False
423,False,1,223000000,26.010047638575,25.698394501368,24.9727170111336,---,-26.4497536501403,-17.1754311403747,0,9000,CISPR,2018/11/29 20:25:18,,False
424,False,1,223200000,26.1142117621102,25.7430188299813,25.0052029730477,---,-26.4125367289345,-17.150352585868,0,9000,CISPR,2018/11/29 20:25:21,,False
425,False,1,223400000,26.1616818548836,25.8307568670907,25.0947415472664,---,-26.3322060992325,-17.0682214190567,0,9000,CISPR,2018/11/29 20:25:23,,False
426,False,1,223800000,26.387473786036,25.9602200628914,25.2214200140633,---,-26.2175577182465,-16.9563577670747,0,9000,CISPR,2018/11/29 20:25:25,,False
427,False,1,224000000,26.3709637762703,25.9981686712899,25.2698285223641,---,-26.1870165172555,-16.9153566661813,0,9000,CISPR,2018/11/29 20:25:28,,False
428,False,1,224400000,26.5589673163094,26.2381360174813,25.5131222845711,---,-25.9618639858789,-16.6868777187891,0,9000,CISPR,2018/11/29 20:25:30,,False
429,False,1,224600000,26.6907803656258,26.3317486883797,25.607703888575,---,-25.8756587223879,-16.5997035221926,0,9000,CISPR,2018/11/29 20:25:32,,False
430,False,1,224800000,26.8051449896493,26.4186474920907,25.6970364691414,---,-25.7961673260843,-16.5177783490336,0,9000,CISPR,2018/11/29 20:25:35,,False
431,False,1,225000000,26.7261197210946,26.4234158636727,25.7080685736336,---,-25.7988063619097,-16.5141536519488,0,9000,CISPR,2018/11/29 20:25:37,,False
432,False,1,225200000,27.0309750677743,26.5854031683602,25.8720624090828,---,-25.6442264646296,-16.357567223907,0,9000,CISPR,2018/11/29 20:25:39,,False
433,False,1,225400000,27.0057599188485,26.6730954291024,25.9608914496102,---,-25.5639416112949,-16.276145590787,0,9000,CISPR,2018/11/29 20:25:41,,False
434,False,1,225600000,27.035796845118,26.7231976629891,26.0081174017586,---,-25.5212467848155,-16.236327046046,0,9000,CISPR,2018/11/29 20:25:44,,False
435,False,1,225800000,27.166167938868,26.813987457911,26.099143707911,---,-25.4378643973011,-16.1527081473011,0,9000,CISPR,2018/11/29 20:25:46,,False
436,False,1,226000000,27.2223813177743,26.9022137762703,26.1958005072274,---,-25.3570454863491,-16.0634587553921,0,9000,CISPR,2018/11/29 20:25:48,,False
437,False,1,226200000,27.2815091253914,26.9560391546883,26.2514721991219,---,-25.3106275153385,-16.0151944709049,0,9000,CISPR,2018/11/29 20:25:51,,False
438,False,1,226600000,27.3735959173836,27.0765912176766,26.3684079291024,---,-25.2048902671651,-15.9130735557393,0,9000,CISPR,2018/11/29 20:25:53,,False
439,False,1,226900000,27.4964673163094,27.1836087347664,26.477203095118,---,-25.1089838611863,-15.8153895008348,0,9000,CISPR,2018/11/29 20:25:55,,False
440,False,1,227200000,27.5859067083993,27.2965542914071,26.5923459173836,---,-25.0071494156568,-15.7113577896803,0,9000,CISPR,2018/11/29 20:25:58,,False
441,False,1,227500000,27.6680676581063,27.3960339667,26.6832425238289,---,-24.918780851475,-15.6315722943461,0,9000,CISPR,2018/11/29 20:26:00,,False
442,False,1,227800000,27.7080838324227,27.4465176703133,26.7409665228524,---,-24.8794082589728,-15.5849594064337,0,9000,CISPR,2018/11/29 20:26:02,,False
443,False,1,228000000,27.9533459784188,27.6402661444344,26.9526364447274,---,-24.6930671922591,-15.3806968919661,0,9000,CISPR,2018/11/29 20:26:04,,False
444,False,1,228400000,27.9291531683602,27.6299969793953,26.9519726874032,---,-24.718151172113,-15.3961754641052,0,9000,CISPR,2018/11/29 20:26:07,,False
445,False,1,228600000,27.9548642279305,27.6795727850594,26.9969174505868,---,-24.6759827738563,-15.358638108329,0,9000,CISPR,2018/11/29 20:26:09,,False
446,False,1,228800000,27.9863888861336,27.7095715643563,27.0314633490243,---,-24.6533914019669,-15.3314996172989,0,9000,CISPR,2018/11/29 20:26:11,,False
447,False,1,229000000,28.0528256537118,27.7539975287118,27.0816495062508,---,-24.6163728450188,-15.2887208674797,0,9000,CISPR,2018/11/29 20:26:14,,False
448,False,1,229200000,28.014556610743,27.7527463080086,27.0802380682625,---,-24.6250314731293,-15.2975397128754,0,9000,CISPR,2018/11/29 20:26:16,,False
449,False,1,229400000,28.0868069769539,27.7614133001961,27.0922696234383,---,-24.6237718883492,-15.2929155651071,0,9000,CISPR,2018/11/29 20:26:18,,False
450,False,1,229700000,28.0032574774422,27.7180630804696,27.0566250921883,---,-24.6782332191869,-15.3396712074682,0,9000,CISPR,2018/11/29 20:26:21,,False
451,False,1,230000000,27.9633252264657,27.6399991156258,26.975494110743,---,-24.7674082951418,-15.4319133000246,0,9000,CISPR,2018/11/29 20:26:23,,False
452,False,1,230200000,28.0195843817391,27.6915890814461,27.0376889349618,---,-24.7232257367289,-15.3771258832133,0,9000,CISPR,2018/11/29 20:26:25,,False
453,False,1,230400000,27.946441376368,27.6629559637703,27.0196988226571,---,-24.7592662618121,-15.4025234029253,0,9000,CISPR,2018/11/29 20:26:27,,False
454,False,1,230700000,27.8992459417977,27.5832821966805,26.936187470118,---,-24.850051140013,-15.4971458665755,0,9000,CISPR,2018/11/29 20:26:30,,False
455,False,1,231000000,27.7037503363289,27.3796078802743,26.7059399725594,---,-25.0648365675304,-15.7385044752452,0,9000,CISPR,2018/11/29 20:26:32,,False
456,False,1,231200000,27.7323910833993,27.3760449530282,26.7194821478524,---,-25.0758069021839,-15.7323697073597,0,9000,CISPR,2018/11/29 20:26:34,,False
457,False,1,231400000,27.6389004828133,27.2941357733407,26.6319729925789,---,-25.1651234892788,-15.8272862700405,0,9000,CISPR,2018/11/29 20:26:37,,False
458,False,1,231600000,27.4872510077157,27.1942669989266,26.5540158392586,---,-25.2723996711003,-15.9126508307682,0,9000,CISPR,2018/11/29 20:26:39,,False
459,False,1,231800000,27.3864895941414,27.0885769964852,26.444602692286,---,-25.3854970809491,-16.0294713851483,0,9000,CISPR,2018/11/29 20:26:41,,False
460,False,1,232200000,27.1937024237313,26.8844067694344,26.2474286200203,---,-25.6044821228147,-16.2414602722287,0,9000,CISPR,2018/11/29 20:26:44,,False
461,False,1,232400000,27.1322095038094,26.7856976629891,26.1416928412118,---,-25.7105986366674,-16.3546034584447,0,9000,CISPR,2018/11/29 20:26:46,,False
462,False,1,232800000,26.8807980658211,26.5574643255868,25.8830334784188,---,-25.9536467888845,-16.6280776360525,0,9000,CISPR,2018/11/29 20:26:48,,False
463,False,1,233000000,26.833892548243,26.5206296087899,25.861839020411,---,-25.9978889130888,-16.6566795014677,0,9000,CISPR,2018/11/29 20:26:50,,False
464,False,1,233200000,26.726356232325,26.3993756415047,25.720123016993,---,-26.1265502877814,-16.8058029122931,0,9000,CISPR,2018/11/29 20:26:53,,False
465,False,1,233600000,26.611610138575,26.245757782618,25.5554806830086,---,-26.2949829614829,-16.9852600610923,0,9000,CISPR,2018/11/29 20:26:55,,False
466,False,1,233800000,26.5636822821297,26.2222211004891,25.523215973536,---,-26.3259270510192,-17.0249321779724,0,9000,CISPR,2018/11/29 20:26:57,,False
467,False,1,234000000,26.8211133124032,26.3044583441414,25.6222455145516,---,-26.2510972147743,-16.9333100443641,0,9000,CISPR,2018/11/29 20:27:00,,False
468,False,1,234400000,26.4562756659188,26.1157223822274,25.4103695990243,---,-26.4546479915032,-17.1600007747063,0,9000,CISPR,2018/11/29 20:27:02,,False
469,False,1,234600000,26.4141690375008,26.0661236883797,25.3490140082039,---,-26.5116540927582,-17.228763772934,0,9000,CISPR,2018/11/29 20:27:04,,False
470,False,1,234800000,26.4418637396493,26.1254498602547,25.4070584417977,---,-26.4597353282906,-17.1781267467477,0,9000,CISPR,2018/11/29 20:27:07,,False
471,False,1,235000000,26.6324154974618,26.294456207911,25.5792233587899,---,-26.2981363880418,-17.0133692371629,0,9000,CISPR,2018/11/29 20:27:09,,False
472,False,1,235400000,26.7372433783211,26.323638641993,25.6242978216805,---,-26.2837687687746,-16.9831095890871,0,9000,CISPR,2018/11/29 20:27:11,,False
473,False,1,235600000,26.7649380804696,26.3671261908211,25.6534115912118,---,-26.2476886273539,-16.9614032269633,0,9000,CISPR,2018/11/29 20:27:14,,False
474,False,1,235800000,26.810081207911,26.4425885321297,25.7387005926766,---,-26.1796336934527,-16.8835216329058,0,9000,CISPR,2018/11/29 20:27:16,,False
475,False,1,236000000,26.7578122259774,26.4576108099618,25.7354504706063,---,-26.1720188230281,-16.8941791623835,0,9000,CISPR,2018/11/29 20:27:18,,False
476,False,1,236300000,26.9076840521493,26.5487591864266,25.827544891993,---,-26.0919815576743,-16.8131958521079,0,9000,CISPR,2018/11/29 20:27:20,,False
477,False,1,236600000,27.0546490790047,26.7464673163094,26.0236508490243,---,-25.9053845389026,-16.6282010061878,0,9000,CISPR,2018/11/29 20:27:23,,False
478,False,1,236900000,27.194358551661,26.8423840643563,26.1266553045907,---,-25.8205789019669,-16.5363076617325,0,9000,CISPR,2018/11/29 20:27:25,,False
479,False,1,237200000,27.3427807928719,27.0284649969735,26.3104626776375,---,-25.6456090804608,-16.3636113997967,0,9000,CISPR,2018/11/29 20:27:27,,False
480,False,1,237600000,27.5334164740243,27.2319485785164,26.515289032618,---,-25.4569403137326,-16.1735998596311,0,9000,CISPR,2018/11/29 20:27:30,,False
481,False,1,238200000,27.7110440375008,27.3905789496102,26.6863095404305,---,-25.3205321648611,-16.0248015740408,0,9000,CISPR,2018/11/29 20:27:32,,False
482,False,1,238600000,27.776633942286,27.4619748236336,26.7546536566414,---,-25.2639511056525,-15.9712722726447,0,9000,CISPR,2018/11/29 20:27:34,,False
483,False,1,238800000,27.919212067286,27.5173947455086,26.8040997625985,---,-25.2159385911849,-15.9292335740951,0,9000,CISPR,2018/11/29 20:27:37,,False
484,False,1,239000000,27.9440152289071,27.5302502752938,26.8249051214852,---,-25.2104904688071,-15.9158356226157,0,9000,CISPR,2018/11/29 20:27:39,,False
485,False,1,239200000,28.0124356390633,27.5144726874032,26.8074719549813,---,-25.2336754641052,-15.9406761965271,0,9000,CISPR,2018/11/29 20:27:41,,False
486,False,1,239600000,27.8977200628914,27.4807202459969,26.768836701075,---,-25.2822427203262,-15.9941262652481,0,9000,CISPR,2018/11/29 20:27:43,,False
487,False,1,239900000,27.7029950262703,27.3359982611336,26.6247250677743,---,-25.4380758163006,-16.14934900966,0,9000,CISPR,2018/11/29 20:27:46,,False
488,False,1,240100000,28.0506054999032,27.3070294500985,26.5984875799813,---,-25.4744520347432,-16.1829939048604,0,9000,CISPR,2018/11/29 20:27:48,,False
489,False,1,240400000,27.742469513575,27.3251187445321,26.6240765692391,---,-25.4674738514207,-16.1685160267137,0,9000,CISPR,2018/11/29 20:27:50,,False
490,False,1,240700000,27.4416043402352,27.0686719061532,26.3851086737313,---,-25.7350318009107,-16.4185950333326,0,9000,CISPR,2018/11/29 20:27:53,,False
491,False,1,241000000,27.4213788153328,27.1032178045907,26.4262005926766,---,-25.7115970135843,-16.3886142254984,0,9000,CISPR,2018/11/29 20:27:55,,False
492,False,1,241300000,27.0812527777352,26.7702557684578,26.0717694403328,---,-26.0556701608283,-16.7541564889533,0,9000,CISPR,2018/11/29 20:27:57,,False
493,False,1,241600000,27.0508496405282,26.6956097723641,26.0184170843758,---,-26.1414272680331,-16.8186199560214,0,9000,CISPR,2018/11/29 20:28:00,,False
494,False,1,241800000,26.8430096747078,26.5392071844735,25.8430096747078,---,-26.3052372633312,-17.0014347730968,0,9000,CISPR,2018/11/29 20:28:02,,False
495,False,1,242000000,26.7136838080086,26.3934704901375,25.7011410833993,---,-26.4583813650745,-17.1507107718128,0,9000,CISPR,2018/11/29 20:28:04,,False
496,False,1,242200000,26.6497876288094,26.2842938543953,25.5843732000985,---,-26.5749654082241,-17.274886062521,0,9000,CISPR,2018/11/29 20:28:06,,False
497,False,1,242600000,26.3635251166024,26.0053555609383,25.3045498968758,---,-26.8687185164959,-17.5695241805584,0,9000,CISPR,2018/11/29 20:28:09,,False
498,False,1,242800000,26.1527707220711,25.8348157049813,25.1291424872078,---,-27.0466657798604,-17.7523389976338,0,9000,CISPR,2018/11/29 20:28:11,,False
499,False,1,243300000,25.7647626043953,25.3592602850594,24.6609952093758,---,-27.5407397183008,-18.2390047939844,0,9000,CISPR,2018/11/29 20:28:13,,False
500,False,1,243700000,25.4610516668953,25.0571744085946,24.3790509344735,---,-27.8576404095804,-18.5357638837015,0,9000,CISPR,2018/11/29 20:28:16,,False
501,False,1,244200000,25.2969815375008,24.8489834906258,24.1782300116219,---,-28.0843498460677,-18.7551033250716,0,9000,CISPR,2018/11/29 20:28:18,,False
502,False,1,244400000,25.0018994452157,24.6667935492196,24.0025021673836,---,-28.2739471948814,-18.9382385767173,0,9000,CISPR,2018/11/29 20:28:20,,False
503,False,1,245100000,24.7019574286141,24.259185516993,23.5554043890633,---,-28.7074811530339,-19.4112622809635,0,9000,CISPR,2018/11/29 20:28:23,,False
504,False,1,245400000,24.6501538397469,24.2788846136727,23.5873944403328,---,-28.6988931674653,-19.3903833408051,0,9000,CISPR,2018/11/29 20:28:25,,False
505,False,1,245600000,24.7387463690438,24.2266385199227,23.5240094305672,---,-28.7585466686227,-19.4611757579782,0,9000,CISPR,2018/11/29 20:28:27,,False
506,False,1,246200000,24.6162640692391,24.1830365301766,23.4631116034188,---,-28.824370880591,-19.5442958073488,0,9000,CISPR,2018/11/29 20:28:30,,False
507,False,1,246900000,24.6529767157235,24.1815335394539,23.4481427313485,---,-28.8517997972396,-19.585190605345,0,9000,CISPR,2018/11/29 20:28:32,,False
508,False,1,247200000,24.8323971869149,24.3934399725594,23.6656338812508,---,-28.6510044752452,-19.3788105665538,0,9000,CISPR,2018/11/29 20:28:34,,False
509,False,1,247700000,24.8706967474618,24.4707944037118,23.7359540106453,---,-28.5921685626114,-19.3270089556778,0,9000,CISPR,2018/11/29 20:28:36,,False
510,False,1,248000000,25.0748517157235,24.7015607000985,23.9715497137703,---,-28.3725133773358,-19.1025243636639,0,9000,CISPR,2018/11/29 20:28:39,,False
511,False,1,248300000,25.1975857855477,24.6689450384774,23.9333569647469,---,-28.416240150068,-19.1518282237985,0,9000,CISPR,2018/11/29 20:28:41,,False
512,False,1,248500000,25.1146161200203,24.7228238226571,23.9863354803719,---,-28.3697687732957,-19.1062571155809,0,9000,CISPR,2018/11/29 20:28:43,,False
513,False,1,248700000,25.3719021917977,24.8259427191414,24.0845181585946,---,-28.2740572842187,-19.0154818447656,0,9000,CISPR,2018/11/29 20:28:46,,False
514,False,1,249000000,25.3230588080086,24.9704053045907,24.2400891424813,---,-28.1407058098806,-18.87102197199,0,9000,CISPR,2018/11/29 20:28:48,,False
515,False,1,249700000,25.4572903753914,25.0275494696297,24.2994305731453,---,-28.1094875707675,-18.8376064672519,0,9000,CISPR,2018/11/29 20:28:50,,False
516,False,1,250100000,25.4240643622078,24.9985196234383,24.2533871771493,---,-28.1533322317737,-18.8984646780628,0,9000,CISPR,2018/11/29 20:28:53,,False
517,False,1,250500000,25.4631421209969,25.0385892035164,24.3042065741219,---,-28.1280774665104,-18.8624600959049,0,9000,CISPR,2018/11/29 20:28:55,,False
